ID,Quantity_Sold_(kilo)
44223,1.2690000000000001
44224,2.026
44225,6.363
44226,47.0
44209,25.0
44218,25.0
44208,15.0
44222,1.0
44206,17.0
44207,14.0
44188,4.557
44189,6.042
44190,6.6530000000000005
44191,3.722
44193,3.267
44194,0.392
44195,35.189
44196,7.325
44192,7.319
44198,5.545
44197,10.073
44204,40.275
44203,4.0
44202,6.939
44205,10.254999999999999
44200,14.0
44199,2.473
44201,3.627
44258,2.422
44251,18.0
44252,8.0
44253,18.0
44254,9.0
44255,32.0
44256,3.379
44257,17.0
44259,19.756999999999998
44269,18.0
44261,19.0
44262,11.0
44263,1.6560000000000001
44264,1.0
44265,1.0939999999999999
44266,2.195
44267,8.02
44268,29.0
44250,13.0
44260,35.0
44249,10.0
44248,50.0
44247,8.608
44229,11.292
44230,8.545
44231,6.106
44232,7.683
44233,2.877
44234,27.112
44235,3.656
44236,0.985
44237,9.632
44228,3.295
44239,2.522
44240,13.0
44241,4.774
44242,1.586
44243,1.84
44244,7.458
44245,3.0
44246,27.236
44238,8.739
44297,2.036
44296,30.0
44292,17.0
44294,12.0
44293,20.0
44298,11.0
44295,9.0
44299,6.4830000000000005
44304,3.175
44309,14.0
44302,16.0
44303,12.0
44305,4.0
44306,2.488
44307,6.931
44308,20.0
44291,36.0
44300,11.418
44290,8.435
44301,45.0
44288,2.0
44289,15.602
44271,9.029
44272,15.47
44273,7.367
44274,5.151
44275,7.716
44276,24.094
44277,9.385
44278,1.889
44270,3.829
44280,8.758
44281,4.011
44282,17.0
44283,2.069
44284,0.346
44285,8.484
44286,4.108
44287,3.314
44279,10.947
44330,41.0
44331,2.0
44332,12.0
44333,2.0
44334,20.0
44335,2.893
44336,9.0
44341,2.0
44338,17.479
44339,56.0
44340,11.0
44343,3.0
44344,34.0
44345,12.0
44329,34.0
44337,4.168
44328,26.0
44342,2.484
44326,45.418
44327,8.362
44310,4.859
44311,11.143
44312,14.166
44313,14.097
44315,10.273
44316,1.922
44317,22.717
44314,10.950000000000001
44319,14.892
44320,4.769
44321,1.867
44322,20.0
44323,3.218
44324,4.95
44325,1.0
44318,1.2349999999999999
44369,2.0
44364,36.0
44365,26.0
44366,1.0
44367,2.0
44368,6.0
44370,2.48
44379,13.0
44372,0.679
44373,18.829
44374,17.0
44375,9.0
44376,1.271
44377,1.0
44378,27.0
44371,1.0
44363,14.0
44361,9.396
44360,27.66
44362,6.0
44346,2.273
44347,7.084
44348,2.481
44350,25.655
44351,13.823
44352,3.801
44349,7.944
44354,11.0
44355,9.523
44356,10.131
44357,2.451
44358,0.964
44359,1.0
44353,1.821
44403,19.0
44398,22.575
44399,7.351
44400,17.0
44401,15.0
44402,10.0
44404,6.0
44397,1.0
44406,3.104
44407,2.185
44409,15.0
44410,1.987
44411,27.0
44412,15.0
44405,4.0
44396,2.741
44408,15.831
44394,10.311
44380,2.941
44381,8.475999999999999
44382,0.731
44383,16.238
44384,10.679
44385,4.47
44386,5.287
44395,3.454
44388,0.954
44389,12.844
44390,6.994
44391,0.265
44392,17.0
44393,2.185
44387,22.324
44441,0.558
44435,18.0
44436,3.0
44437,3.0
44438,10.0
44439,0.81
44440,8.0
44442,2.015
44450,21.0
44444,22.0
44445,10.0
44446,9.0
44447,1.8760000000000001
44448,4.0
44449,53.0
44434,16.0
44443,24.411
44432,29.0
44433,22.0
44430,28.898
44431,7.627
44414,8.19
44415,10.893
44416,2.036
44417,7.677
44418,3.326
44419,4.5169999999999995
44420,23.097
44421,1.3250000000000002
44413,4.682
44423,7.309
44424,24.0
44425,4.678
44426,14.921
44427,3.472
44428,7.0
44429,2.0
44422,9.676
44473,32.0
44474,26.0
44475,3.0
44476,4.0
44477,7.0
44478,25.0
44479,0.292
44480,10.0
44484,40.0
44482,7.671
44483,26.631
44485,23.0
44486,7.0
44487,2.642
44488,1.0
44489,54.0
44472,22.0
44481,0.257
44471,40.0
44490,22.0
44469,40.937
44470,11.82
44452,12.905999999999999
44453,19.509
44454,12.016
44455,3.081
44456,5.001
44457,39.966
44458,1.586
44459,27.527
44451,3.752
44461,1.683
44462,32.0
44463,5.503
44464,0.453
44465,11.962
44466,2.876
44467,4.871
44460,9.388
44468,1.0
44517,1.2369999999999999
44516,20.0
44513,10.0
44514,2.0
44518,5.0
44512,14.0
44515,10.0
44519,4.075
44523,3.0
44521,17.0
44522,10.0
44524,1.533
44525,2.0
44526,1.244
44528,13.0
44511,11.0
44520,2.5
44510,29.0
44527,22.0
44508,27.408
44491,4.053
44492,7.771
44493,20.789
44494,2.131
44495,9.822
44496,4.021
44497,21.757
44498,15.363
44509,9.016
44500,2.168
44501,15.0
44502,2.121
44503,0.67
44504,7.806
44505,2.834
44506,1.366
44507,1.0
44499,2.016
44554,2.047
44553,19.0
44549,20.0
44551,1.0
44550,16.0
44555,5.0
44552,10.0
44556,5.737
44560,1.0
44558,26.0
44559,7.0
44561,2.37
44562,1.0
44563,1.3780000000000001
44564,23.0
44548,22.0
44557,10.784
44565,7.0
44546,7.424
44545,15.25
44547,21.0
44529,3.2960000000000003
44530,6.932
44531,11.699
44532,12.094
44534,4.665
44535,17.224
44536,15.026
44533,0.6930000000000001
44538,1.48
44539,9.0
44540,3.526
44541,11.054
44542,0.8109999999999999
44543,0.733
44544,1.0
44537,3.0039999999999996
44593,0.896
44587,1.0
44588,6.0
44589,25.0
44590,2.601
44591,7.0
44592,0.745
44594,11.009
44586,28.0
44596,13.0
44597,11.0
44598,0.884
44599,1.0
44600,0.5640000000000001
44601,40.0
44602,19.0
44595,13.0
44585,21.0
44583,39.0
44570,5.066
44566,3.699
44567,6.342
44568,13.463000000000001
44569,12.153
44571,28.106
44572,15.413
44584,21.0
44574,0.581
44573,7.687
44576,5.43
44577,0.111
44578,6.7379999999999995
44579,0.661
44580,0.843
44581,12.067
44582,9.018
44575,13.0
44629,6.0
44628,2.0
44627,3.0
44639,15.0
44625,27.0
44624,18.0
44630,2.008
44626,25.0
44631,7.0
44640,7.0
44633,10.157
44634,9.0
44635,8.0
44636,0.945
44637,1.0
44638,3.194
44623,28.0
44632,2.393
44622,11.087
44620,1.0
44604,3.8240000000000003
44603,8.718
44621,14.847
44605,8.686
44606,14.574
44607,5.186
44609,2.768
44610,13.908
44611,13.117
44608,5.056
44613,1.036
44614,17.0
44615,4.069
44616,0.308
44617,9.942
44618,8.032
44619,1.024
44612,4.264
44665,18.0
44660,11.0
44661,13.0
44662,20.0
44663,2.0
44664,6.0
44666,1.914
44659,45.0
44668,2.778
44669,5.155
44670,15.0
44671,2.854
44673,33.0
44674,11.0
44667,8.0
44658,13.693
44672,4.8870000000000005
44656,3.645
44657,18.997
44641,4.143
44642,6.412
44643,12.639
44645,5.96
44646,3.67
44647,24.496
44644,6.7299999999999995
44649,2.751
44650,3.827
44651,11.0
44652,4.005
44653,13.116
44654,1.237
44648,16.352
44655,9.597
44703,2.558
44702,24.0
44701,6.0
44698,13.0
44699,40.0
44697,22.0
44704,15.0
44700,2.0
44705,0.451
44712,43.0
44707,19.792
44708,20.0
44709,3.755
44710,1.0
44711,9.263
44696,40.0
44713,14.0
44714,1.0
44706,6.235
44695,13.966000000000001
44677,0.213
44693,1.0
44694,29.288
44675,8.371
44676,12.468
44678,18.553
44679,9.565
44680,4.843
44682,33.208
44683,25.295
44681,5.168
44685,1.189
44686,18.0
44687,1.741
44688,0.168
44689,15.102
44690,0.518
44691,17.935
44692,2.46
44684,7.225
44741,3.14
44736,24.0
44737,30.0
44738,3.0
44739,1.0
44740,22.0
44742,14.0
44751,2.0
44744,22.125
44745,18.0
44746,2.547
44747,3.0
44748,2.83
44749,41.0
44750,19.0
44735,26.0
44743,6.345
44734,35.0
44727,3.039
44732,23.66
44715,5.677
44716,6.332
44717,13.844
44718,19.07
44733,24.301000000000002
44720,8.939
44721,5.922
44722,32.974000000000004
44719,4.146
44724,10.103
44725,2.183
44726,18.0
44728,14.519
44729,0.744
44730,9.571
44731,1.0
44723,21.517
44779,8.0
44774,28.0
44775,22.0
44776,2.0
44777,16.0
44790,1.0
44778,1.998
44780,0.188
44773,26.0
44782,11.022
44783,10.0
44784,1.138
44785,1.0
44786,1.0
44787,0.7969999999999999
44788,28.0
44789,14.0
44781,3.427
44772,48.0
44764,1.204
44770,19.258
44752,4.1579999999999995
44753,8.089
44754,7.503
44755,2.8369999999999997
44756,5.971
44757,3.5380000000000003
44758,21.097
44759,0.487
44771,9.901
44761,5.146
44762,1.097
44763,12.0
44765,8.293
44766,0.358
44767,0.43499999999999994
44768,15.761000000000001
44769,1.0
44760,16.742
44816,19.0
44815,4.0
44811,21.0
44813,24.0
44812,24.0
44817,1.615
44814,2.0
44818,0.082
44822,2.075
44820,7.53
44821,9.0
44823,1.452
44824,25.0
44825,14.0
44826,6.0
44810,54.0
44819,4.298
44809,7.9030000000000005
44808,17.473
44807,1.0
44791,2.237
44792,10.606
44793,12.827
44794,6.14
44796,4.975
44797,14.181000000000001
44798,18.479
44795,1.26
44800,0.776
44801,28.0
44802,0.868
44803,12.131
44804,0.251
44805,1.0110000000000001
44806,17.024
44799,6.364
44853,1.548
44847,14.0
44848,19.0
44849,16.0
44850,4.0
44851,4.0
44852,11.0
44854,5.0
44863,1.0
44856,6.509
44857,10.0
44858,1.6480000000000001
44859,1.0
44860,1.294
44861,17.0
44846,26.0
44855,2.817
44845,9.218
44862,16.0
44843,4.849
44844,14.442
44828,3.883
44829,5.288
44830,12.888
44831,6.595
44832,1.183
44833,5.052
44834,14.296
44827,7.468
44836,3.613
44837,2.184
44838,31.0
44839,2.1639999999999997
44840,14.079
44841,0.9530000000000001
44842,9.622
44835,13.405
44884,15.0
44885,5.0
44886,18.0
44887,2.0
44888,1.0
44889,1.0
44890,0.413
44891,6.0
44895,1.801
44893,6.608
44894,14.0
44896,3.0
44897,1.043
44898,21.0
44883,26.0
44900,1.0
44892,1.3319999999999999
44882,13.335
44899,6.0
44880,10.481
44864,0.473
44865,3.7560000000000002
44866,5.054
44867,8.161999999999999
44868,5.287
44869,1.899
44870,5.4350000000000005
44871,11.595
44881,16.398
44873,4.704
44874,1.041
44875,12.0
44876,2.23
44877,9.28
44878,1.0550000000000002
44879,0.9690000000000001
44872,16.076
44920,39.0
44921,20.0
44922,15.0
44923,19.0
44924,2.0
44925,3.0
44926,15.0
44930,10.0
44928,5.0
44929,7.977
44931,3.335
44932,1.0
44933,1.217
44934,32.0
44919,5.277
44927,1.913
44935,11.0
44918,12.224
44916,0.408
44917,1.0
44901,4.947
44902,12.016
44903,10.035
44905,0.748
44906,2.609
44907,15.232
44904,7.2170000000000005
44909,6.595
44910,0.27
44911,17.0
44912,1.827
44913,12.241
44914,1.17
44915,9.598
44908,12.176
44961,19.0
44971,2.0
44956,21.0
44957,22.0
44958,33.0
44959,3.0
44960,4.0
44962,0.375
44970,18.0
44964,10.128
44965,19.0
44966,4.248
44967,1.0
44968,3.044
44969,33.0
44955,41.0
44963,8.0
44954,6.263
44951,1.662
44952,2.0
44953,17.712
44936,9.428
44937,6.7540000000000004
44938,8.359
44940,8.307
44941,33.825
44942,17.114
44939,22.943
44944,2.1630000000000003
44945,20.0
44946,2.299
44947,5.927
44948,0.488
44949,0.544
44950,14.223
44943,3.1929999999999996
45000,13.0
44994,29.0
44995,30.0
44996,3.0
44997,16.0
44998,18.0
44999,0.84
45001,3.728
45009,2.0
45003,20.0
45004,4.029
45005,5.0
45006,4.023
45007,37.0
45008,14.0
44993,21.0
45002,12.747
44992,37.0
44991,18.085
44972,9.032
44990,26.509
44973,10.909
44974,20.405
44975,2.787
44976,1.897
44978,38.276
44979,16.383
44980,2.394
44977,2.726
44982,30.0
44981,1.326
44988,5.287
44987,8.436
44986,0.296
44989,3.0
44984,9.107
44983,13.201
44985,0.289
45036,21.0
45030,28.0
45031,29.0
45032,34.0
45033,27.0
45034,2.0
45035,4.0
45037,0.792
45029,9.522
45039,1.194
45040,2.594
45041,4.7
45042,10.0
45046,17.0
45044,2.0
45045,30.0
45038,5.0
45028,18.744
45043,1.528
45026,0.538
45027,1.347
45011,7.055
45012,15.223
45013,11.527000000000001
45014,0.849
45015,4.047
45016,25.433
45017,0.548
45010,4.929
45019,4.978000000000001
45020,0.788
45021,10.0
45022,3.763
45023,1.631
45024,12.784
45025,0.76
45018,10.108
45066,14.0
45067,3.0
45068,10.0
45069,13.0
45070,1.2770000000000001
45071,8.0
45072,0.729
45076,2.26
45074,6.018
45075,8.0
45077,1.0
45078,22.0
45079,9.0
45065,30.0
45073,2.116
45064,36.0
45062,12.207
45051,23.022
45063,31.0
45047,11.659
45048,4.878
45049,0.692
45050,10.169
45052,14.163
45054,1.519
45053,6.154
45056,8.617
45057,1.063
45058,0.986
45059,9.472
45060,4.915
45061,1.0
45055,20.0
45103,4.0
45104,3.0
45102,2.0
45099,19.0
45100,1.0
45105,4.0
45101,18.0
45106,0.996
45114,1.0
45108,10.0
45109,4.692
45110,1.0
45111,2.417
45112,17.0
45113,12.0
45107,3.0700000000000003
45098,37.0
45080,4.822
45096,15.668000000000001
45097,8.866
45081,9.498
45082,8.275
45083,6.947
45084,3.58
45086,12.853
45087,3.676
45085,15.749
45089,24.0
45090,6.645
45091,13.596
45092,0.37
45093,0.726
45094,9.699
45095,0.946
45088,1.279
45139,4.0
45134,29.0
45135,4.0
45136,17.0
45137,3.0
45138,11.0
45140,1.291
45133,7.703
45149,1.0
45143,13.0
45144,5.695
45145,2.0
45146,3.625
45147,17.0
45148,12.0
45141,6.0
45132,4.076
45142,8.394
45130,1.196
45131,19.231
45115,3.69
45116,11.973
45117,5.539
45119,5.244
45120,17.789
45121,6.171
45118,4.229
45123,1.682
45124,27.0
45125,10.517
45126,11.901
45127,1.2369999999999999
45128,1.7480000000000002
45129,8.563
45122,4.474
45180,12.0
45179,2.0
45178,33.0
45174,0.128
45176,18.0
45175,23.0
45181,11.0
45177,17.0
45182,2.081
45191,10.0
45184,1.674
45185,10.804
45186,11.0
45187,3.306
45188,5.188
45189,0.667
45190,22.0
45173,7.881
45192,2.0
45183,1.0
45171,18.395
45172,4.829
45151,7.098
45150,7.5360000000000005
45170,1.0
45152,12.271
45153,7.062
45154,7.635
45155,0.7370000000000001
45157,11.71
45158,1.304
45159,13.432
45156,5.239
45161,1.525
45169,0.638
45160,6.742
45167,16.62
45166,0.206
45168,6.125
45164,9.35
45163,6.168
45162,21.0
45165,0.29500000000000004
45220,6.0
45214,16.167
45215,48.0
45216,37.0
45217,31.0
45218,28.0
45219,5.0
45221,23.0
45213,33.937
45223,16.0
45224,18.625
45225,20.0
45226,0.455
45227,1.0
45228,6.759
45229,36.0
45230,21.0
45222,1.52
45212,2.0
45211,5.995
45210,18.514
45193,8.583
45194,7.754
45195,18.916
45196,19.032
45197,12.199
45199,4.679
45200,24.313
45201,0.6819999999999999
45198,1.763
45203,8.4
45204,1.6440000000000001
45205,40.0
45206,15.002
45207,18.746
45208,1.338
45209,0.8340000000000001
45202,22.654
45260,15.35
45254,4.0
45255,13.0
45256,16.0
45257,1.446
45258,15.0
45259,6.999
45261,23.0
45270,4.0
45263,3.865
45264,5.0
45265,1.0
45266,8.055
45267,5.062
45268,50.0
45269,20.0
45253,25.0
45262,4.0
45252,23.0
45251,36.0
45231,7.635
45250,56.0
45232,11.281
45233,23.06
45234,9.38
45235,3.629
45237,30.826
45238,21.621000000000002
45239,7.099
45240,2.529
45236,5.441
45242,12.387
45241,36.0
45248,35.124
45247,5.446
45246,18.591
45249,15.509
45244,0.16
45243,18.083
45245,2.511
45301,6.0
45294,20.0
45295,17.0
45296,6.0
45297,3.0
45298,8.0
45299,2.0
45300,0.485
45302,2.714
45293,26.0
45304,10.0
45305,1.0
45306,3.849
45308,1.56
45309,2.912
45310,24.0
45311,13.0
45312,2.0
45303,5.171
45292,7.375
45307,1.0
45290,22.441
45271,7.84
45273,4.089
45274,9.045
45275,9.432
45291,7.425
45276,0.29
45277,5.208
45278,19.551
45279,1.416
45272,2.849
45281,4.726
45282,1.046
45283,19.0
45284,6.183
45285,12.22
45286,1.6030000000000002
45287,0.9950000000000001
45288,8.842
45289,1.468
45280,11.141
45339,6.0
45338,10.0
45334,17.0
45336,1.0
45335,10.0
45340,0.361
45337,2.0
45341,0.954
45346,2.698
45343,1.571
45344,3.205
45345,7.0
45348,2.657
45349,23.0
45350,8.0
45333,22.0
45342,5.0
45332,39.0
45347,2.249
45330,9.456
45313,3.954
45315,6.86
45316,13.138
45317,4.933
45318,3.714
45319,12.181000000000001
45320,11.447
45321,2.289
45314,4.299
45323,16.0
45322,2.2350000000000003
45329,20.105
45328,2.0
45331,11.971
45326,0.717
45325,5.7330000000000005
45324,6.232
45327,8.914
45384,1.0
45369,14.0
45370,13.0
45371,4.0
45372,5.0
45373,8.0
45374,4.0
45375,3.7880000000000003
45377,13.0
45378,2.954
45379,1.0
45381,3.726
45382,19.0
45383,7.0
45368,19.0
45376,5.718
45380,1.495
45367,32.0
45365,21.595
45366,7.854
45351,2.711
45352,4.98
45353,13.76
45355,4.445
45356,15.976
45357,11.005
45354,6.293
45359,1.196
45360,17.0
45361,4.284
45362,7.4110000000000005
45363,0.439
45364,7.728
45358,2.499
45412,2.394
45406,17.0
45407,21.0
45408,3.0
45409,11.0
45410,9.0
45411,3.0
45413,5.995
45420,21.0
45415,1.456
45416,1.0
45417,1.0
45418,0.922
45421,8.0
45419,3.788
45405,20.0
45414,9.0
45404,29.0
45387,14.801
45402,6.65
45403,3.308
45385,2.867
45386,7.8870000000000005
45388,12.857
45390,10.903
45391,13.369
45392,2.415
45393,0.7949999999999999
45389,3.8440000000000003
45395,5.162
45394,12.0
45400,1.934
45399,7.729
45401,13.811
45397,0.33399999999999996
45396,8.587
45398,0.475
45451,1.8050000000000002
45444,11.0
45445,3.0
45446,15.0
45447,14.0
45448,1.442
45449,6.0
45450,2.194
45452,3.375
45461,14.0
45454,3.0
45455,3.239
45456,1.0
45457,1.495
45458,4.543
45459,0.182
45460,33.0
45462,1.0
45453,11.0
45442,24.0
45443,18.0
45440,1.9699999999999998
45441,36.0
45422,4.203
45423,6.589
45424,20.893
45425,6.394
45427,11.586
45428,12.797
45429,1.932
45430,2.708
45426,4.096
45432,6.394
45431,18.0
45438,9.818
45437,2.0
45436,2.572
45439,7.615
45434,0.233
45433,9.348
45435,15.612
45494,0.716
45486,35.0
45487,2.0
45488,14.0
45489,19.0
45491,1.049
45492,13.0
45493,5.091
45495,8.254
45485,36.0
45497,5.222
45498,2.0
45499,1.0
45500,4.17
45501,9.327
45502,40.0
45503,25.0
45504,1.0
45496,19.0
45484,30.0
45490,0.588
45482,9.495
45464,13.199
45465,0.302
45466,19.351
45467,7.5600000000000005
45468,5.923
45469,25.291999999999998
45470,24.989
45471,8.568
45472,3.483
45463,6.541
45474,11.738
45475,11.126
45476,0.99
45483,45.0
45477,0.861
45478,19.422
45479,4.763
45480,25.728
45481,9.221
45473,17.0
45534,7.07
45533,10.0
45532,1.01
45528,7.0
45530,22.0
45529,15.0
45535,4.685
45531,1.874
45536,18.0
45541,1.407
45538,3.326
45539,2.0
45540,1.0
45542,4.984
45543,43.0
45544,21.0
45545,2.0
45527,32.0
45537,1.0
45526,15.0
45524,71.0
45505,4.926
45525,30.0
45506,12.894
45507,0.226
45508,7.078
45509,10.695
45511,23.326
45512,20.432
45513,9.620000000000001
45514,2.092
45510,6.9350000000000005
45516,11.848
45515,16.0
45522,10.008
45521,26.848
45520,2.436
45523,8.334
45518,0.905
45517,11.65
45519,15.205
45575,1.4949999999999999
45568,12.0
45569,25.0
45570,25.0
45571,16.0
45572,3.0
45573,11.0
45574,7.0
45576,6.0
45567,7.5520000000000005
45578,7.284
45579,10.0
45580,1.708
45581,1.0
45582,1.0
45584,24.0
45585,5.0
45586,5.0
45577,0.9359999999999999
45566,4.042
45583,4.509
45564,3.0
45547,10.039
45548,6.03
45565,23.44
45549,13.808
45550,5.83
45551,5.139
45552,14.939
45553,1.008
45554,0.9430000000000001
45546,3.192
45556,6.49
45557,9.0
45558,7.283
45559,8.253
45560,0.357
45561,0.493
45562,10.582
45563,0.731
45555,15.286
45613,16.0
45612,13.0
45608,28.0
45610,17.0
45609,18.0
45614,1.0550000000000002
45611,3.0
45615,9.0
45620,1.068
45617,1.125
45618,11.0
45619,3.2800000000000002
45621,4.622
45622,28.0
45623,11.0
45624,1.0
45607,33.0
45616,1.871
45606,7.1129999999999995
45605,4.034
45604,20.281
45587,2.608
45588,4.452
45589,11.507
45590,9.468
45591,4.724
45593,0.682
45594,20.226
45595,6.281
45592,13.979000000000001
45597,23.0
45598,4.065
45599,5.129
45600,0.282
45601,1.1389999999999998
45602,5.557
45603,1.0
45596,2.084
45653,5.0
45647,19.0
45648,2.0
45649,8.0
45650,7.0
45651,2.854
45652,0.966
45654,1.2730000000000001
45663,1.0
45656,2.044
45657,2.0
45658,2.0
45659,0.993
45660,4.729
45661,19.0
45662,10.0
45646,15.0
45655,8.0
45645,19.0
45625,3.446
45643,3.542
45644,32.0
45626,2.415
45627,7.789
45628,5.829
45629,1.633
45631,12.207
45632,11.835
45633,3.7809999999999997
45630,5.5169999999999995
45635,17.0
45636,3.654
45637,11.338000000000001
45638,3.259
45639,0.117
45640,18.083000000000002
45641,10.885
45634,1.29
45642,4.673
45692,3.984
45691,7.0
45690,12.0
45686,12.0
45688,18.0
45687,16.0
45693,0.279
45689,2.0
45694,6.0
45702,18.0
45696,1.256
45697,10.0
45698,2.827
45699,2.135
45700,3.715
45703,1.0
45701,16.0
45685,30.0
45695,3.801
45684,3.843
45666,8.621
45682,19.936
45664,2.993
45665,1.2599999999999998
45667,4.349
45668,3.1
45669,5.239
45670,11.357
45671,0.6020000000000001
45672,14.19
45683,7.216
45674,1.576
45675,13.0
45676,2.545
45677,6.616
45678,0.207
45679,0.579
45680,17.728
45681,1.0
45673,2.898
45731,1.395
45730,2.154
45726,15.0
45728,15.0
45727,3.0
45732,8.0
45729,4.0
45733,1.302
45738,2.0
45735,14.0
45736,2.935
45737,1.0
45739,2.249
45740,4.9559999999999995
45741,22.0
45742,13.0
45725,20.0
45734,2.064
45743,1.0
45724,19.0
45722,7.4350000000000005
45723,33.0
45704,2.465
45705,6.132
45706,9.395
45707,6.892
45709,12.721
45710,0.662
45711,11.62
45712,6.0489999999999995
45708,5.201
45714,6.0
45715,7.659
45716,7.096
45717,0.238
45718,1.2109999999999999
45719,14.346
45720,20.111
45713,1.967
45721,6.828
45773,2.165
45772,26.0
45771,29.0
45767,34.0
45769,39.0
45768,29.0
45774,0.974
45770,6.0
45775,9.0
45785,14.0
45777,6.5649999999999995
45778,21.0
45779,4.29
45780,2.0
45781,1.0
45782,0.98
45783,4.991
45784,48.0
45786,2.0
45776,3.809
45765,9.296
45766,75.0
45763,24.673
45744,6.844
45745,8.694
45746,22.526
45747,9.484
45748,4.876
45749,26.698
45750,0.822
45751,20.201
45752,6.9319999999999995
45764,9.616
45754,9.0
45755,11.581
45756,12.84
45757,0.971
45758,1.391
45759,0.746
45760,1.648
45761,17.832
45762,1.0
45753,3.602
45815,0.954
45814,2.888
45813,13.0
45809,24.0
45811,4.0
45810,20.0
45816,7.0
45812,29.0
45817,2.385
45822,3.0
45819,23.0
45820,2.0
45821,5.9
45823,1.0
45824,0.591
45825,10.225
45826,18.0
45827,25.0
45808,29.0
45818,8.621
45828,5.0
45807,54.0
45805,12.638
45806,10.706
45787,5.626
45788,11.907
45789,20.803
45790,8.374
45792,29.129
45793,0.945
45794,16.851
45795,4.893
45791,7.112
45797,9.0
45796,2.3480000000000003
45803,1.0
45802,17.683
45801,1.387
45804,24.824
45799,15.078
45798,12.938
45800,1.44
45858,5.0
45851,22.0
45852,20.0
45853,14.0
45854,1.0
45855,10.0
45856,12.0
45857,2.122
45859,1.383
45850,32.0
45861,8.0
45862,1.0
45863,2.81
45864,1.0
45865,1.3319999999999999
45869,4.0
45867,13.0
45868,8.0
45860,10.486
45849,5.675
45866,3.986
45847,12.174
45829,4.154
45830,0.966
45831,9.99
45832,3.121
45833,3.8200000000000003
45834,14.717
45835,1.202
45836,0.291
45837,6.657
45848,5.836
45839,1.0819999999999999
45840,4.0
45841,4.496
45842,8.014
45843,0.307
45844,0.45899999999999996
45845,15.657
45846,1.0
45838,4.517
45896,11.0
45895,17.0
45891,29.0
45893,26.0
45892,20.0
45897,2.175
45894,1.0
45898,1.9969999999999999
45903,1.0
45900,5.221
45901,7.0
45902,1.52
45904,1.0
45905,3.906
45906,22.0
45907,16.0
45890,29.0
45899,6.0
45889,7.218
45908,2.0
45887,13.356
45870,6.24
45871,0.861
45872,9.461
45873,4.41
45874,2.793
45875,4.787
45876,13.494
45877,10.189
45888,4.165
45879,1.952
45880,12.0
45881,5.2379999999999995
45882,7.84
45883,0.122
45884,1.704
45885,7.8759999999999994
45886,1.0
45878,2.373
45936,9.0
45935,3.1229999999999998
45934,11.0
45930,13.0
45932,4.0
45931,23.0
45937,2.274
45933,12.0
45938,0.277
45942,1.0
45940,4.0
45941,0.995
45943,1.0
45944,1.131
45945,3.21
45946,14.0
45929,19.0
45948,2.0
45939,8.0
45947,11.0
45928,26.0
45926,3.998
45927,6.7620000000000005
45909,4.7780000000000005
45910,1.659
45911,16.493
45912,1.863
45914,4.774
45915,20.169
45916,3.063
45913,0.67
45918,3.045
45917,8.898
45924,1.0
45923,7.329
45922,8.507
45925,10.502
45920,9.0
45919,1.029
45921,3.7809999999999997
45977,2.996
45971,24.0
45972,2.0
45973,8.0
45974,3.921
45975,1.046
45976,4.0
45978,0.917
45970,15.0
45980,5.0
45981,0.86
45982,1.0
45983,1.0
45984,3.7110000000000003
45985,9.0
45986,8.0
45987,2.0
45979,10.0
45969,16.0
45950,6.893
45967,6.85
45968,33.0
45949,4.886
45951,8.159
45952,3.15
45953,3.222
45955,1.415
45956,8.887
45957,6.868
45954,7.802
45959,5.0
45966,6.691
45958,3.233
45964,9.723
45963,1.245
45965,9.562
45961,8.281
45960,5.4270000000000005
45962,0.63
46018,5.0
46011,13.0
46012,26.0
46013,2.0
46014,10.0
46015,4.0
46016,10.0
46017,2.974
46019,1.8039999999999998
46029,20.0
46021,14.0
46022,5.0
46023,1.8900000000000001
46024,3.0
46025,1.0
46026,1.0550000000000002
46027,4.904
46028,15.0
46030,41.0
46020,5.470000000000001
46009,36.0
46010,18.0
46007,8.385
46008,6.299
45988,4.503
45989,9.068
45990,3.9730000000000003
45991,11.991
45992,4.733
45994,12.987
45995,1.706
45996,10.18
45993,4.145
45998,1.425
45997,7.205
46005,7.042
46004,9.950000000000001
46003,1.103
46006,15.637
46001,5.658
46000,4.147
45999,7.0
46002,0.853
46061,1.829
46054,37.0
46055,1.0
46056,4.0
46057,23.0
46058,6.0
46059,33.0
46060,1.442
46062,12.0
46053,28.0
46064,23.0
46065,7.0
46066,2.0300000000000002
46067,1.0
46068,3.9589999999999996
46069,1.056
46070,40.0
46071,15.0
46072,14.0
46063,9.341
46052,38.0
46031,11.35
46050,13.081
46032,14.705
46033,10.625
46034,34.126
46035,12.387
46036,11.265
46037,30.49
46038,3.857
46039,26.791
46040,9.249
46051,24.0
46042,10.0
46043,2.324
46044,17.213
46045,1.526
46046,2.761
46047,19.424
46048,30.508
46049,8.322
46041,7.261
46100,11.0
46099,4.378
46098,25.0
46094,28.0
46096,2.0
46095,38.0
46101,4.709
46097,30.0
46102,2.382
46106,1.0
46104,4.0
46105,2.355
46107,2.124
46108,4.663
46109,0.591
46110,23.0
46111,13.0
46093,29.0
46103,24.0
46112,16.0
46092,63.0
46090,8.83
46091,14.071
46073,10.039
46074,5.328
46075,20.223
46076,4.598
46078,7.267
46079,33.059
46080,10.54
46077,5.603
46082,8.154
46081,20.716
46088,18.564
46087,4.739
46086,13.016
46089,22.128
